owner,amount,duration,startDate,initialUnlock,requiresSPT
0x790af7dc9f0254a70ccd90089a933fbd00c91b5e,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x36bcb2ea22bfe44bfe0a25e9f5177c6667e18968,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x8b2f9cd4358512ef47a886553ddaa79d94c916cf,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0xaa9a891f07352f3ceb4106b906752f3bde068051,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x567b2ec5e0743302be3454f463d523e2cbc6635a,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x17e60bae36dafe93f73e9b54003d8112948e4441,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x05968352d02b5bd18f636c5b15716c8f7f6696ce,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0xaef467af2b9d7f0c6aea487633ba0de3dec745c2,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0xbf20643b5a378fb6ea3aa00cc02bc04d4c5b0cc5,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x42fbcb5ff6ad7fea19a9c3dd619b2ac7b8f5173f,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0xf6928cc03b410458f1e9b84158d572c4f0ee83ec,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x9403159cf4dcd3801d2ae7ec013af14e0d1896d4,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x313e3e6d6ad144b081287700b0f9e4209b0b3be1,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x5d97e7eeb6be10dd69515bc00ea1e599f33fc91d,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x90ac227f61de41d5a27b1201da609f1374e2f4b8,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0xf54d31047d951da7bb554b9cb9dc843d05b37345,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x98db3a41bf8bf4ded2c92a84ec0705689ddeef8b,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x8f935718cc8f4fb7b71b28fbdc9a5e24bb498693,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0xe99a315cd2076025863725c16d6485e5af54555e,1000.000000000000000000,24,2024-04-02,0.20,FALSE
